,text,created,re,fav,followC,sn,pic,polarity,subjectivity,analyzer,atCompany,inReply,textClean,week,year
2867,@DrokySasquatch Hey the stomach wants what it wants so don't fight that hungry feeling! 😋,22,1,2,3579034,0,0,0.225,0.1,0.5031,0.0,1.0,"['drokysasquatch', 'hey', 'stomach', 'want', 'want', 'dont', 'fight', 'hungry', 'feel']",13.0,2018.0
2868,@Karli_MacMullin What a coincidence Karl! We were just thinking the same thing. See you soon!,22,0,2,3579034,0,0,0.0,0.125,0.0,0.0,1.0,"['karlimacmullin', 'coincid', 'karl', 'think', 'thing', 'see', 'soon']",13.0,2018.0
2869,@DanielCinotto Great question Daniel! We like to switch up our menu by offering limited time only items. Think of… https://t.co/jLNOOihGrH,22,3,5,3579034,0,0,0.30952380952380953,0.6309523809523809,0.7177,0.0,1.0,"['danielcinotto', 'gre', 'quest', 'daniel', 'lik', 'switch', 'menu', 'off', 'limit', 'tim', 'item', 'think', 'httpstcojlnooihgrh']",13.0,2018.0
2870,@zenzen_eva Nothing could make us happier than delicious deals delivered!,22,0,1,3579034,0,0,1.0,1.0,0.8122,0.0,1.0,"['zenzenev', 'noth', 'could', 'mak', 'us', 'happy', 'delicy', 'deal', 'del']",13.0,2018.0
2871,@RaehaD Because we get the chance to share them with you Raeha! Come see us again soon and we'll have a fresh batch ready for you. 😊,21,0,2,3579034,0,0,0.25,0.5,0.807,0.0,1.0,"['raehad', 'get', 'chant', 'shar', 'raeh', 'com', 'see', 'us', 'soon', 'wel', 'fresh', 'batch', 'ready']",13.0,2018.0
2872,@jasminlouise12 Sounds good to us Jasmin! We are always craving the opportunity to see more of you. 😊,21,0,1,3579034,0,0,0.6875,0.55,0.7177,0.0,1.0,"['jasminlou', 'sound', 'good', 'us', 'jasmin', 'alway', 'crav', 'opportun', 'see']",13.0,2018.0
2873,@Christian_Soto3 Sounds good to us Christian! We are always craving the opportunity to see more of you. :),21,0,1,3579034,0,0,0.425,0.525,0.8502,0.0,1.0,"['christiansoto', 'sound', 'good', 'us', 'christian', 'alway', 'crav', 'opportun', 'see']",13.0,2018.0
2874,@joshua_schecter Joshua you're are making us hungry…,21,0,2,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['joshuaschect', 'joshu', 'yo', 'mak', 'us', 'hungry']",13.0,2018.0
2875,@acHerz Hey Aileen! Check out the UberEATS website and app. They will confirm if your address is eligible for delivery.,21,0,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['acherz', 'hey', 'aileen', 'check', 'ub', 'websit', 'ap', 'confirm', 'address', 'elig', 'delivery']",13.0,2018.0
2876,@danielypz Breakfast game on point Danny.,21,0,1,3579034,0,0,-0.4,0.4,0.0,0.0,1.0,"['danielypz', 'breakfast', 'gam', 'point', 'danny']",13.0,2018.0
2877,@_ONNIEEEEEEE Alert! We have a McD’s emergency! Someone get Keionna some McDonald's stat!,21,0,1,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['onny', 'alert', 'mcds', 'emerg', 'someon', 'get', 'keionn', 'mcdonalds', 'stat']",13.0,2018.0
2878,@seattle_snkr Breakfast game on point!,21,0,2,3579034,0,0,-0.5,0.4,0.0,0.0,1.0,"['seattlesnkr', 'breakfast', 'gam', 'point']",13.0,2018.0
2879,@Maddie_gebhart Maddie maybe we can all be best fry-nds! 🍟,21,0,2,3579034,0,0,1.0,0.3,0.6696,0.0,1.0,"['maddiegebhart', 'maddy', 'mayb', 'best', 'frynd']",13.0,2018.0
2880,@beanznstuff That's great to hear Lee! Thanks for the feedback.,21,0,1,3579034,0,0,0.6,0.475,0.807,0.0,1.0,"['beanznstuff', 'that', 'gre', 'hear', 'lee', 'thank', 'feedback']",13.0,2018.0
2881,@Scoot1966 Love is in the eye of the beholder Scott! We hope you’ll get to be holdin’ another Filet-O-Fish soon!,21,0,3,3579034,0,0,0.78125,0.6,0.8264,0.0,1.0,"['scoot', 'lov', 'ey', 'behold', 'scot', 'hop', 'youl', 'get', 'holdin', 'anoth', 'filetof', 'soon']",13.0,2018.0
2882,@mgarcia_314 Aw he sounds like the best person ever Miri! Enjoy your McChicken!,21,0,1,3579034,0,0,0.75,0.4,0.8881,0.0,1.0,"['mgarc', 'aw', 'sound', 'lik', 'best', 'person', 'ev', 'mir', 'enjoy', 'mcchicken']",13.0,2018.0
2883,@BigAmirCruz The UberEATS website &amp; app will confirm if your address is eligible for delivery.,21,0,2,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['bigamircruz', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",13.0,2018.0
2884,@Berry4lyfe Aw that's so sweet of you Ash! Thanks for the love 😍,21,1,1,3579034,0,0,0.37916666666666665,0.4833333333333334,0.9054,0.0,1.0,"['berrylyf', 'aw', 'that', 'sweet', 'ash', 'thank', 'lov']",13.0,2018.0
2885,@YaNeshaa_ Thanks for stopping by Jazmine! :),21,0,1,3579034,0,0,0.375,0.6,0.68,0.0,1.0,"['yanesha', 'thank', 'stop', 'jazmin']",13.0,2018.0
2886,@reesayspieces Great combination Marie! Come treat yourself sometime! You deserve it.,21,0,1,3579034,0,0,1.0,0.75,0.8118,0.0,1.0,"['reesayspiec', 'gre', 'combin', 'mary', 'com', 'tre', 'sometim', 'deserv']",13.0,2018.0
2887,@alexisaberg Sounds good to us Alexis! We are always craving the opportunity to see more of you. :),21,0,2,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['alexisaberg', 'sound', 'good', 'us', 'alex', 'alway', 'crav', 'opportun', 'see']",13.0,2018.0
2888,@ToniKellyStudio Sounds like a great way to celebrate Toni! Thanks for stopping by.,20,0,1,3579034,0,0,0.6,0.475,0.9168,0.0,1.0,"['tonikellystudio', 'sound', 'lik', 'gre', 'way', 'celebr', 'ton', 'thank', 'stop']",13.0,2018.0
2889,@rachel24Q Thanks for sharing that Rachel! We love hearing stories like this 😊,20,0,2,3579034,0,0,0.375,0.4,0.9134,0.0,1.0,"['rachelq', 'thank', 'shar', 'rachel', 'lov', 'hear', 'story', 'lik']",13.0,2018.0
2890,@TheyCallMeZo Thanks for stopping by Alonzo! :),20,0,1,3579034,0,0,0.375,0.6,0.68,0.0,1.0,"['theycallmezo', 'thank', 'stop', 'alonzo']",13.0,2018.0
2891,@michaelvellla We always love seeing you Michael! Thanks for stopping by :),20,0,1,3579034,0,0,0.44166666666666665,0.6,0.8687,0.0,1.0,"['michaelvelll', 'alway', 'lov', 'see', 'michael', 'thank', 'stop']",13.0,2018.0
2892,@alexianacole We hope your niece and nephew enjoyed their meals Alexia! Thanks for stopping by!,20,0,2,3579034,0,0,0.4375,0.44999999999999996,0.8436,0.0,1.0,"['alexianacol', 'hop', 'niec', 'nephew', 'enjoy', 'meal', 'alex', 'thank', 'stop']",13.0,2018.0
2893,@KashanSamantha Alert! We have a McD’s emergency! Someone get Samantha some Buttermilk Crispy Chicken Tenders stat.,20,1,3,3579034,0,0,-0.6,0.95,0.1984,0.0,1.0,"['kashansamanth', 'alert', 'mcds', 'emerg', 'someon', 'get', 'samanth', 'buttermilk', 'crispy', 'chick', 'tend', 'stat']",13.0,2018.0
2894,@beezusthefad Sounds good to us! We'll always be here when you're craving us.,20,0,1,3579034,0,0,0.875,0.6000000000000001,0.4926,0.0,1.0,"['beezusthefad', 'sound', 'good', 'us', 'wel', 'alway', 'yo', 'crav', 'us']",13.0,2018.0
2895,@mandy_johnson30 Thanks Mandy! Coke + us is just the perfect match!,20,1,0,3579034,0,0,0.625,0.6,0.8011,0.0,1.0,"['mandyjohnson', 'thank', 'mandy', 'cok', 'us', 'perfect', 'match']",13.0,2018.0
2896,@kvmxr The UberEATS website &amp; app will confirm if your address is eligible for delivery. 😍,20,2,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['kvmxr', 'ub', 'websit', 'amp', 'ap', 'confirm', 'address', 'elig', 'delivery']",13.0,2018.0
2897,@miraclesuggs Thanks! Sprite + us is just the perfect match!,20,1,0,3579034,0,0,0.625,0.6,0.8011,0.0,1.0,"['miraclesug', 'thank', 'sprite', 'us', 'perfect', 'match']",13.0,2018.0
2898,@hbradshaw19 We'll have one waiting for you Hannah!,19,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['hbradshaw', 'wel', 'on', 'wait', 'hannah']",13.0,2018.0
2899,@DaveyLatelyNC We like to evolve our menu so we change it up from time to time. Hope you find a new favorite!,19,1,0,3579034,0,0,0.3806818181818182,0.7272727272727273,0.8268,0.0,1.0,"['daveylatelynt', 'lik', 'evolv', 'menu', 'chang', 'tim', 'tim', 'hop', 'find', 'new', 'favorit']",13.0,2018.0
2900,@adelle_reads Sounds like a delicious idea Adelle! We can't wait to see you there.,19,1,0,3579034,0,0,1.0,1.0,0.7574,0.0,1.0,"['adelleread', 'sound', 'lik', 'delicy', 'ide', 'adel', 'cant', 'wait', 'see']",13.0,2018.0
2901,@mataharianne You're right about that!! See you soon 😉,19,2,0,3579034,0,0,0.4464285714285714,0.5357142857142857,0.0,0.0,1.0,"['mataharian', 'yo', 'right', 'see', 'soon']",13.0,2018.0
2902,@eroticsuga Yaaassss! We're so excited for you to stop by! We'll see you soon Dani!,19,1,0,3579034,0,0,0.5859375,0.75,0.42,0.0,1.0,"['eroticsug', 'yaaassss', 'excit', 'stop', 'wel', 'see', 'soon', 'dan']",13.0,2018.0
2903,@DAMN_DesGotem We'll have one waiting for you! 😍,19,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['damndesgotem', 'wel', 'on', 'wait']",13.0,2018.0
2904,@Attach @JamesCrowder 💔😢,19,2,40,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['attach', 'jamescrowd']",13.0,2018.0
2905,@MaggieLindemann Sounds like someone’s Obsessed. 😉🎶❤️,19,58,501,3579034,0,0,-0.5,1.0,0.2023,0.0,1.0,"['maggielindeman', 'sound', 'lik', 'someon', 'obsess']",13.0,2018.0
2906,@LaddMariah Coke + us is just the perfect match!,19,1,0,3579034,0,0,1.0,1.0,0.6114,0.0,1.0,"['laddmariah', 'cok', 'us', 'perfect', 'match']",13.0,2018.0
2907,@shslpsych Come on by Benjamin! We'd love to see you 😊,19,1,1,3579034,0,0,0.5,0.6,0.6696,0.0,1.0,"['shslpsych', 'com', 'benjamin', 'wed', 'lov', 'see']",13.0,2018.0
2908,@fidgetaespinner We do too! They're soooo good!,19,1,0,3579034,0,0,0.875,0.6000000000000001,0.5399,0.0,1.0,"['fidgetaespin', 'theyr', 'soooo', 'good']",13.0,2018.0
2909,@jennasbean That’s cool Jenna! Sounds like you have great taste! :),18,2,2,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['jennasb', 'that', 'cool', 'jenn', 'sound', 'lik', 'gre', 'tast']",13.0,2018.0
2910,@Sydney_Shelton That's great to hear Sydney! Thanks for the feedback.,18,1,0,3579034,0,0,0.6,0.475,0.807,0.0,1.0,"['sydneyshelton', 'that', 'gre', 'hear', 'sydney', 'thank', 'feedback']",13.0,2018.0
2911,@aligallus You are making us hungry…,18,1,3,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['aligall', 'mak', 'us', 'hungry']",13.0,2018.0
2912,@purpleesteviee We miss seeing you around the restaurant Stevie! See you soon.,18,1,0,3579034,0,0,0.0,0.0,-0.2244,0.0,1.0,"['purpleestevy', 'miss', 'see', 'around', 'resta', 'stevy', 'see', 'soon']",13.0,2018.0
2913,@Amber_alicia15 Awesome Amber! We want Gaby as our friend!,18,1,0,3579034,0,0,1.0,1.0,0.8475,0.0,1.0,"['amberalic', 'awesom', 'amb', 'want', 'gaby', 'friend']",13.0,2018.0
2914,@BigIrv14 Alert! We have a McD’s emergency! Someone get Irvin a Bacon Egg &amp; Cheese Biscuit stat!,18,1,0,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['bigirv', 'alert', 'mcds', 'emerg', 'someon', 'get', 'irvin', 'bacon', 'eg', 'amp', 'chees', 'biscuit', 'stat']",13.0,2018.0
2915,@sknujtw We always love seeing you! Come by anytime!,18,1,0,3579034,0,0,0.78125,0.6,0.6988,0.0,1.0,"['sknujtw', 'alway', 'lov', 'see', 'com', 'anytim']",13.0,2018.0
2916,"@kinglouixi That’s cool. It’s like that old saying “The stomach wants what the stomach wants.""",17,1,1,3579034,0,0,0.21249999999999997,0.2625,0.5859,0.0,1.0,"['kinglouix', 'that', 'cool', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",13.0,2018.0
2917,@SassyMomasaurus You never know what the future holds! We're always evolving our menu!,17,1,1,3579034,0,0,0.0,0.125,0.0,0.0,1.0,"['sassymomasaur', 'nev', 'know', 'fut', 'hold', 'alway', 'evolv', 'menu']",13.0,2018.0
2918,@xeo_mi There's always next time! We're always here for you!,17,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['xeom', 'ther', 'alway', 'next', 'tim', 'alway']",13.0,2018.0
2919,@flickerjulias Sounds like you woke up just in time for a dream come true Sarah!,17,1,1,3579034,0,0,0.4375,0.65,0.7644,0.0,1.0,"['flickerjulia', 'sound', 'lik', 'wok', 'tim', 'dream', 'com', 'tru', 'sarah']",13.0,2018.0
2920,@princesstati143 Sounds good to us Tati! We are always craving the opportunity to see more of you. :),17,1,1,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['princesstat', 'sound', 'good', 'us', 'tat', 'alway', 'crav', 'opportun', 'see']",13.0,2018.0
2921,@_The3rd Sounds good to us! We are always craving the opportunity to see more of you. :),17,2,1,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['therd', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",13.0,2018.0
2922,@eshla_b Glad you feel that way Eshla! Maybe we can be best fry-nds!,17,2,1,3579034,0,0,0.8125,0.65,0.8309,0.0,1.0,"['eshlab', 'glad', 'feel', 'way', 'eshl', 'mayb', 'best', 'frynd']",13.0,2018.0
2923,@_SameersTwiter You are making us hungry...,17,2,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['sameerstwit', 'mak', 'us', 'hungry']",13.0,2018.0
2924,@oboeleader Thanks Sarah! Sprite + us is just the perfect match!,16,1,0,3579034,0,0,0.625,0.6,0.8011,0.0,1.0,"['oboelead', 'thank', 'sarah', 'sprite', 'us', 'perfect', 'match']",13.0,2018.0
2925,@helloitscharr We must be hearing the same tune because that’s music to our ears.,16,1,0,3579034,0,0,0.0,0.125,0.0,0.0,1.0,"['helloitschar', 'must', 'hear', 'tun', 'that', 'mus', 'ear']",13.0,2018.0
2926,@taylornbarry Sounds good to us Taylor! We are always craving the opportunity to see more of you. :),16,2,3,3579034,0,0,0.625,0.7000000000000001,0.8502,0.0,1.0,"['taylornbarry', 'sound', 'good', 'us', 'tayl', 'alway', 'crav', 'opportun', 'see']",13.0,2018.0
2927,@hayleyypearson Alert! We have a McD’s emergency! Someone get Hayley some McDonald's stat!,16,1,0,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['hayleyypearson', 'alert', 'mcds', 'emerg', 'someon', 'get', 'hayley', 'mcdonalds', 'stat']",13.0,2018.0
2928,@KurosaiHentai That sounds good to us!,16,1,0,3579034,0,0,0.875,0.6000000000000001,0.4926,0.0,1.0,"['kurosaihenta', 'sound', 'good', 'us']",13.0,2018.0
2929,@nebuIaboy We'd love to see you! Come on by anytime! 😊,16,2,1,3579034,0,0,0.78125,0.6,0.6988,0.0,1.0,"['nebuiaboy', 'wed', 'lov', 'see', 'com', 'anytim']",13.0,2018.0
2930,@BrunoLexi That's awesome Lexi! Thanks for stopping by 😍,16,1,1,3579034,0,0,0.6,0.6,0.7712,0.0,1.0,"['brunolex', 'that', 'awesom', 'lex', 'thank', 'stop']",13.0,2018.0
2931,@Obey_NoHxes You are making us hungry...,16,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['obeynohx', 'mak', 'us', 'hungry']",13.0,2018.0
2932,@chainzfranco That sounds like a great plan to us Joshua! We look forward to seeing you 😊,16,3,0,3579034,0,0,1.0,0.75,0.784,0.0,1.0,"['chainzfranco', 'sound', 'lik', 'gre', 'plan', 'us', 'joshu', 'look', 'forward', 'see']",13.0,2018.0
2933,@fredo_gueyyy You are making us hungry Fredo!,15,2,3,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['fredogueyyy', 'mak', 'us', 'hungry', 'fredo']",13.0,2018.0
2934,@ElmerOG_ We are always craving the opportunity to see more of you. :),15,1,0,3579034,0,0,0.5,0.75,0.7239,0.0,1.0,"['elmerog', 'alway', 'crav', 'opportun', 'see']",13.0,2018.0
2935,@Kbzoooo Aw shucks; you're making us blush!,15,2,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['kbzoooo', 'aw', 'shuck', 'yo', 'mak', 'us', 'blush']",13.0,2018.0
2936,@TylerJeremy_ Hey Tyler thanks for the love!,15,1,1,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['tylerjeremy', 'hey', 'tyl', 'thank', 'lov']",13.0,2018.0
2937,@MeganIWilliams Sounds like you’re livin’ the dream Megan :),15,1,1,3579034,0,0,0.5,1.0,0.7579,0.0,1.0,"['meganiwilliam', 'sound', 'lik', 'yo', 'livin', 'dream', 'meg']",13.0,2018.0
2938,@Blud_Light That’s cool Ricky! Sounds like you have great taste! :),15,1,1,3579034,0,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,1.0,"['bludlight', 'that', 'cool', 'ricky', 'sound', 'lik', 'gre', 'tast']",13.0,2018.0
2939,@NikkiMeraz Well we'd love to see you Nikki! Come on by! 😊,15,1,0,3579034,0,0,0.78125,0.6,0.7835,0.0,1.0,"['nikkimeraz', 'wel', 'wed', 'lov', 'see', 'nikk', 'com']",13.0,2018.0
2940,@Brooke_Mensing Brooke All Day Lunch sounds tasty but for now we’re focused on #AllDayBreakfast and will continue… https://t.co/vC3suhP58N,15,1,4,3579034,0,0,0.0,0.0,0.5267,0.0,1.0,"['brookemens', 'brook', 'day', 'lunch', 'sound', 'tasty', 'focus', 'alldaybreakfast', 'continu', 'httpstcovcsuhpn']",13.0,2018.0
2941,@ashmariemcq Alert! We have a McD’s emergency! Someone get Ash some McD's stat!,14,1,0,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['ashmariemcq', 'alert', 'mcds', 'emerg', 'someon', 'get', 'ash', 'mcds', 'stat']",13.0,2018.0
2942,@HamzaRIaz_19 That's great Hamza! We hope you enjoyed your meal 😋,14,1,0,3579034,0,0,0.75,0.725,0.8908,0.0,1.0,"['hamzariaz', 'that', 'gre', 'hamz', 'hop', 'enjoy', 'meal']",13.0,2018.0
2943,@bucketologist Thanks for the feedback Jay! We always love hearing what our customers have to say!,14,2,1,3579034,0,0,0.4375,0.4,0.8264,0.0,1.0,"['bucketolog', 'thank', 'feedback', 'jay', 'alway', 'lov', 'hear', 'custom', 'say']",13.0,2018.0
2944,@itscaitlynyooo That's awesome Katelyn! We always love seeing you so come by anytime! 😉,14,1,1,3579034,0,0,0.8125,0.8,0.8715,0.0,1.0,"['itscaitlynyooo', 'that', 'awesom', 'katelyn', 'alway', 'lov', 'see', 'com', 'anytim']",13.0,2018.0
2945,"@KiLo2CaLi It’s like that old saying “The stomach wants what the stomach wants.""",14,1,0,3579034,0,0,0.16666666666666666,0.13333333333333333,0.3612,0.0,1.0,"['kilocal', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",13.0,2018.0
2946,@_jallyah You are making us hungry...,14,1,0,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['jallyah', 'mak', 'us', 'hungry']",13.0,2018.0
2947,@nitaglam_ Alert! We have a McD’s emergency! Someone get her a McDonald's Sweet Tea stat!,14,1,1,3579034,0,0,0.4375,0.65,0.5386,0.0,1.0,"['nitaglam', 'alert', 'mcds', 'emerg', 'someon', 'get', 'mcdonalds', 'sweet', 'tea', 'stat']",13.0,2018.0
2948,@a_danee_m_v That sounds good to us!,14,1,1,3579034,0,0,0.875,0.6000000000000001,0.4926,0.0,1.0,"['adaneemv', 'sound', 'good', 'us']",13.0,2018.0
2949,@vandangeloxo That's awesome Vanessa! Thanks for the love 😍,14,1,1,3579034,0,0,0.5666666666666667,0.6,0.9098,0.0,1.0,"['vandangeloxo', 'that', 'awesom', 'vaness', 'thank', 'lov']",13.0,2018.0
2950,@JennyFresshhh Thanks Jenny! Coke + us is just the perfect match!,14,1,1,3579034,0,0,0.625,0.6,0.8011,0.0,1.0,"['jennyfresshhh', 'thank', 'jenny', 'cok', 'us', 'perfect', 'match']",13.0,2018.0
2951,@Yuhseen Sounds good to us! Come by anytime we'd love to see you!,14,1,0,3579034,0,0,0.75,0.6000000000000001,0.8264,0.0,1.0,"['yuhseen', 'sound', 'good', 'us', 'com', 'anytim', 'wed', 'lov', 'see']",13.0,2018.0
2952,@AmberOtt4 That sounds good to us!,14,1,0,3579034,0,0,0.875,0.6000000000000001,0.4926,0.0,1.0,"['amberot', 'sound', 'good', 'us']",13.0,2018.0
2953,@JustLittlePizza Good things come to those who wait but better things come to those who act fast! Hope to see you soon!,14,1,0,3579034,0,0,0.5041666666666667,0.5666666666666668,0.8816,0.0,1.0,"['justlittlepizz', 'good', 'thing', 'com', 'wait', 'bet', 'thing', 'com', 'act', 'fast', 'hop', 'see', 'soon']",13.0,2018.0
2954,@mayraxxxs Alert! We have a McD’s emergency! Someone get Mayra some French Fries stat!,13,1,2,3579034,0,0,0.0,0.0,-0.3129,0.0,1.0,"['mayraxxx', 'alert', 'mcds', 'emerg', 'someon', 'get', 'mayr', 'french', 'fri', 'stat']",13.0,2018.0
2955,@jsscniao Love is in the eye of the beholder Jessica so we hope you’ll get to be holdin’ more Chicken McNuggets soon! ;),13,1,1,3579034,0,0,0.125,0.7625,0.8615,0.0,1.0,"['jsscniao', 'lov', 'ey', 'behold', 'jessic', 'hop', 'youl', 'get', 'holdin', 'chick', 'mcnuggets', 'soon']",13.0,2018.0
2956,@rhaeegals Thanks for trying it out Leah We hope you have another chance to order soon. Happiness awaits you!,13,1,0,3579034,0,0,0.5375,0.2,0.8999,0.0,1.0,"['rhaeeg', 'thank', 'try', 'leah', 'hop', 'anoth', 'chant', 'ord', 'soon', 'happy', 'await']",13.0,2018.0
2957,@HollyBill89 Hey Holly! We want you to be happy so we encourage you to customize your order to your taste buds. H… https://t.co/RW7eeq74tz,13,1,2,3579034,0,0,0.8,1.0,0.8347,0.0,1.0,"['hollybil', 'hey', 'hol', 'want', 'happy', 'enco', 'custom', 'ord', 'tast', 'bud', 'h', 'httpstcorweeqtz']",13.0,2018.0
2958,@zeezus___ Aw you're the best ever!,13,1,1,3579034,0,0,1.0,0.3,0.6696,0.0,1.0,"['zeez', 'aw', 'yo', 'best', 'ev']",13.0,2018.0
2959,@RileeHacker12 We'll have something waiting for you Rilee!,13,3,5,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['rileehack', 'wel', 'someth', 'wait', 'ril']",13.0,2018.0
2960,@lizrd_WL Alert! We have a McD’s emergency! Someone get Eliza a Sweet Tea stat!,13,1,1,3579034,0,0,0.4375,0.65,0.5386,0.0,1.0,"['lizrdwl', 'alert', 'mcds', 'emerg', 'someon', 'get', 'eliz', 'sweet', 'tea', 'stat']",13.0,2018.0
2961,@_msaldana Sounds good to us! Come by and get some we always love seeing you 😊,13,1,0,3579034,0,0,0.6875,0.6000000000000001,0.8122,0.0,1.0,"['msaldan', 'sound', 'good', 'us', 'com', 'get', 'alway', 'lov', 'see']",13.0,2018.0
2962,@kathleenmaaay We are always craving the opportunity to see more of you. :),13,1,0,3579034,0,0,0.5,0.75,0.7239,0.0,1.0,"['kathleenmaaay', 'alway', 'crav', 'opportun', 'see']",13.0,2018.0
2963,@kandacebailey Thanks for the suggestion Kandace! We're always listening to our customers so you never know what the future holds!,13,1,1,3579034,0,0,0.125,0.1625,0.5399,0.0,1.0,"['kandacebailey', 'thank', 'suggest', 'kandac', 'alway', 'list', 'custom', 'nev', 'know', 'fut', 'hold']",13.0,2018.0
2964,@BaccaNoob George thanks for the love! We’ll see you soon then.,13,1,0,3579034,0,0,0.4125,0.4,0.8122,0.0,1.0,"['baccanoob', 'georg', 'thank', 'lov', 'wel', 'see', 'soon']",13.0,2018.0
2965,We’re allocating $150 million to our #ArchwaysToOpportunity education program! Watch Dulce’s story to see why this… https://t.co/3jEE2N7VLF,13,131,379,3579034,0,0,0.0,0.0,0.0,0.0,0.0,"['alloc', 'mil', 'archwaystoopportun', 'educ', 'program', 'watch', 'dulc', 'story', 'see', 'httpstcojeenvlf']",13.0,2018.0
2966,@kaarenn13_ Kaarenn Yaaassss! 🙌 We’re looking forward to seeing you soon!,13,1,1,3579034,0,0,0.0,0.0,0.0,0.0,1.0,"['kaaren', 'kaaren', 'yaaassss', 'look', 'forward', 'see', 'soon']",13.0,2018.0
