,text,re,fav
1084,"['got', 'heem', 'httpstcolmrirq']",162,605
1085,"['birthday', 'flex', 'want', 'locain', 'httpstcouonvgsxkl']",116,525
1086,"['happy', 'birthday', 'hunterp', 'nev', 'chang', 'httpstcocjeogmsaby']",462,1566
1087,"['daydream', 'ding', 'httpstcocvgabbhq']",32,246
1088,"['cannonbal', 'httpstcobkukbqroxg', 'httpstcoenrled']",85,280
1089,"['jt', 'riddl', 'first', 'mlb', 'hit', 'slytherin', 'lin', 'httpstcoltiiaymjt', 'httpstcoyvvsxlhmc']",139,452
1090,"['cub', 'got', 'real', 'big', 'teamthey', 'nee', 'real', 'big', 'ring', 'httpstcokdfpdwlo']",248,804
1091,"['smil', 'goal', 'httpstcohkuftca']",35,137
1092,"['thank', 'httpstcojzsmmmpti']",88,587
1093,"['would', 'look', 'httpstcoftgjqhzst']",362,1985
1094,"['dant', 'lik', 'nobody', 'watch', 'httpstcodirkxep']",28,159
1095,['httpstcoiurutqwjz'],61,377
1096,"['miketrout', 'say', 'httpstcoxqsommovln', 'httpstcobacvehdo']",140,359
1097,"['would', 'look', 'httpstcofewacqneu']",95,429
1098,"['say', 'kpill', 'superm', 'wev', 'nev', 'seen', 'kpill', 'superm', 'room', 'togeth', 'httpstcoxvludt']",128,444
1099,"['someon', 'said', 'fish', 'rallyc', 'httpstcoycnxjudy', 'httpstcoqbwuvuwj']",508,1188
1100,"['cat', 'wal', 'ok', 'yo', 'talk', 'langu', 'know', 'gam', 'char', 'kel', 'httpstcopbfokws']",872,1680
1101,"['yo', 'show', 'httpstcocpfwwhepbj', 'httpstcojwmlhbli']",41,150
1102,"['lookin', 'good', 'lasershow', 'httpstcordqyedrxh']",68,201
1103,"['al', 'champ', 'back', 'land', 'httpstcooksaco', 'walkoff', 'httpstcosvxptg']",16,78
1104,"['that', 'end', 'party', 'httpstcopywhiiyj', 'walkoff', 'httpstcoxmdvseoy']",645,2846
1105,"['nee', 'swim', 'lesson', 'nol', 'got', 'httpstcoqqwoyqnnwo']",91,341
1106,"['jay', 'bruc', 'hot', 'right', 'nowno', 'httpstcoebjuhmppsno', 'httpstcoavkxeskef', 'httpstcoousxtjxaf']",37,184
1107,"['champ', 'hom', 'httpstcollufgbcaf']",615,1749
1108,"['monday', 'httpstcoubxawcdht']",63,204
1109,"['chris', 'sal', 'got', 'em', 'spin', 'cyc', 'httpstcoixabwlcps']",144,535
1110,"['odin', 'fin', 'let', 'king', 'asgard', 'httpstcooczddybesu']",391,1489
1111,"['amil', 'nsfw', 'filthy', 'httpstcotceptslqx']",177,575
1112,"['mart', 'partay', 'plat', 'httpstcohteemlvg', 'openingweek', 'httpstcovqptrzlw']",45,148
1113,"['get', 'basebal', 'bharp', 'us', 'pap', 'mark', 'httpstcoomyiuqj', 'httpstcoubaztbm']",113,723
1114,"['press', 'div', 'button', 'perfect', 'tim', 'httpstcobwvvheaqw', 'openingweek', 'httpstcoepexplzr']",102,409
1115,"['mak', 'sud', 'mov', 'httpstcoyjnhvfy']",207,1068
1116,"['beach', 'way', 'httpstcoezjizhu']",265,941
1117,"['ful', 'sunday', 'basebal', 'got', 'us', 'lik', 'httpstcoyppcbgkwwo']",334,1041
1118,"['robinsoncano', 'know', 'camera', 'httpstcofdnyybhv']",350,1354
1119,"['balloon', 'couldnt', 'handl', 'meet', 'miketrout', 'httpstcoyhpkfgio']",471,1286
1120,"['cant', 'get', 'song', 'head', 'httpstcomzrbeytcr']",408,1211
1121,"['abreg', 'reflex', 'httpstcomoysliupso', 'httpstcoqwzwdmsgng']",198,569
1122,"['us', 'week', 'basebal', 'back', 'httpstcoypsvxa']",663,1749
1123,"['direct', 'deposit', 'hit', 'httpstcombgeqylud']",299,804
1124,"['saturday', 'squad', 'shakeonit', 'httpstcotepbjpln']",67,310
1125,"['gameschalleng', 'acceiv', 'httpstcouxssukmtbg', 'httpstcoumfifbam']",69,460
1126,"['birthday', 'fit', 'king', 'felix', 'httpstcoipkkipgmz']",69,327
1127,"['batflip', 'lik', 'know', 'crush', 'httpstcorbrskxydxb', 'httpstcobitasflc']",54,221
1128,"['on', 'word', 'lorenzo', 'cain', 'wow', 'httpstcoybpoqkoy', 'httpstcoxascawfmyg']",137,432
1129,"['friday', 'night', 'feel', 'httpstcoxfdnfxywyt']",84,428
1130,"['want', 'someth', 'go', 'get', 'httpstcozknghjkw', 'httpstcohsavchiqp']",101,266
1131,"['know', 'iv', 'got', 'plan', 'already', 'rain', 'check', 'httpstcokivuowcty']",51,321
1132,"['shiv', 'timb', 'httpstcofstixgqzj']",96,410
1133,"['slid', 'max', 'httpstcokqhpztrw']",182,576
1134,"['wor', 'httpstcoitnaibtgcm']",199,882
1135,['httpstcohohvogxkuj'],52,379
1136,"['nationalbeerday', 'httpstcowmrtdojeu']",431,705
1137,"['bear', 'beer', 'basebal', 'beauty', 'nationalbeerday', 'httpstcomvhsjclsv']",552,1578
1138,"['real', 'friday', 'httpstcophhubtxyp']",438,1055
1139,"['georg', 'springer', 'clos', 'rel', 'fan', 'httpstcoeqwohkj', 'httpstcogeoxvxsm']",217,543
1140,"['livin', 'stro', 'httpstconwlskvgl']",78,314
1141,"['want', 'throw', 'right', 'httpstcooolzucsuag']",35,120
1142,"['fil', 'thing', 'youv', 'nev', 'seen', 'httpstcozgrethp']",3223,5076
1143,"['hes', 'got', 'littl', 'spring', 'step', 'httpstcocbmdbu', 'walkoff', 'httpstcotlyiukwt']",50,190
1144,"['lindorbc', 'liv', 'hyp', 'lif', 'httpstcomngshenklx']",103,331
1145,"['consecut', 'workplac', 'day', 'without', 'saltba', 'incid', 'httpstcolfgxaqjd']",382,1060
1146,"['see', 'account', 'bal', 'httpstcoybvxuvrqa']",1027,1991
1147,"['curv', 'kick', 'rich', 'hil', 'whiff', 'back', 'httpstcofixcmxdy']",262,785
1148,"['maikelfranco', 'real', 'cool', 'hot', 'corn', 'httpstcoedosduut', 'openingweek', 'httpstcovgeaci']",28,136
1149,"['hit', 'doubl', 'blow', 'bubbl', 'httpstcoojndbd']",60,217
1150,"['kpill', 'nev', 'ceas', 'amaz', 'httpstcosjmrgpiub', 'httpstcovugzrbijsl']",45,130
1151,"['simplyas', 'pick', 'right', 'left', 'wbc', 'httpstcosibmlcl', 'httpstcofcvaacpyle']",56,250
1152,"['dyl', 'bundy', 'whatev', 'want', 'httpstcosdexywvv', 'httpstcoywqmxjg']",64,145
1153,"['lov', 'bigsexy', 'run', 'deep', 'httpstcolysqfwpp']",119,551
1154,"['ev', 'fair', 'httpstcowbimdgmy', 'httpstcoltyjvyxko']",191,660
1155,"['tim', 'bharp', 'left', 'bat', 'should', 'nationalwalkingday', 'httpstcogyyliprmix']",170,638
1156,"['look', 'lik', 'pitch', 'hit', 'wasnt', 'filthy', 'httpstcosojspggd']",123,356
1157,"['see', 'elvisandrusss', 'us', 'glov', 'throw', 'rougn', 'od', 'us', 'hand', 'catch', 'httpstcordjmcefv']",205,610
1158,"['basebal', 'famy', 'joeygallo', 'httpstcowcnqyjordd', 'openingweek', 'httpstcojnzbocydj']",145,372
1159,"['lik', 'spray', 'right', 'job', 'httpstcomlmadkeeb']",27,144
1160,"['ccsabathias', 'work', 'httpstcocezbksvdr']",140,501
1161,"['nol', 'thing', 'httpstcoimurdxes', 'openingweek', 'httpstcoksnflvff']",185,558
1162,"['hom', 'handshak', 'httpstcouttwic', 'httpstcoqinkvhich']",100,425
1163,"['hey', 'tonyromo', 'wan', 'na', 'keep', 'slingin', 'httpstcotbdyigq', 'httpstcotecettxg']",78,363
1164,"['basebal', 'todayhttpstcoeckwsfg', 'httpstcownfbbrpp']",116,449
1165,"['kidkeuchy', 'mak', 'ridic', 'look', 'routin', 'httpstcohmzrqccs', 'openingday', 'httpstcouujpvrrjx']",186,519
1166,"['new', 'un', 'parrot', 'edw', 'httpstcoseolrhrt']",311,1058
1167,"['man', 'ste', 'ent', 'build', 'way', 'know', 'styl', 'httpstcogftpsdf']",388,1104
1168,"['springer', 'sprung', 'httpstcoqcfkoxn', 'openingday', 'httpstcocmcwpzj']",151,440
1169,"['dant', 'redsox', 'openingday', 'httpstcoiemhezjf']",861,1906
1170,"['yu', 'nasty', 'openingday', 'httpstcorxpyvnjgl']",278,803
1171,"['want', 'snow', 'con', 'httpstconbabbbzkd', 'mlbfood', 'httpstcoxaiwwyn']",13,96
1172,"['al', 'cyyoung', 'pick', 'right', 'left', 'httpstcostlgpp']",29,119
1173,"['new', 'england', 'held', 'brea', 'capson', 'httpstcobwyykezva']",123,365
1174,"['tough', 'throw', 'hand', 'ring', 'capson', 'httpstcobyyuxiiqx']",48,175
1175,"['jerseyg', 'part', 'capson', 'httpstcoyiehigmyrv']",150,379
1176,"['littleknown', 'new', 'england', 'athlet', 'ar', 'fenway', 'del', 'first', 'pitch', 'capson', 'httpstcoalvwaedmev']",270,764
1177,"['americ', 'beauty', 'capson', 'httpstcoidgnryxf']",78,245
1178,"['mighty', 'indee', 'capson', 'httpstcorptujymey']",154,598
1179,"['bit', 'lat', 'capson', 'httpstcoabemqedev']",69,310
1180,"['tsunamy', 'brought', 'tonight', 'httpstcofchhfkz', 'openingday', 'httpstcokgeycgmnw']",141,595
1181,['httpstcoaxlwprn'],258,1110
1182,"['want', 'get', 'rhythm', 'madison', 'bumgarn', 'hap', 'openingday', 'httpstcooqpdrsmnun']",360,1005
1183,"['get', 'jam', 'get', 'pumpedhttpstcogmppmnfrrq', 'openingday', 'httpstcokcxyxzzhug']",26,125
1184,"['longo', 'corn', 'httpstcoqdgjdmfyj', 'openingday', 'httpstcokssabdyrwt']",41,154
1185,"['what', 'openingday', 'httpstcosqfdbgx']",302,919
1186,"['regul', 'season', 'begin', 'today', 'openingday', 'httpstcoipspbqbm']",2595,3985
1187,"['ready', 'tomorrow', 'openingday', 'httpstconzmzxlemqa']",443,1102
1188,"['someon', 'tak', 'aprilfoolsday', 'far', 'httpstcoezjcvqha']",37,126
1189,"['got', 'heem', 'aprilfoolsday', 'httpstcodbiyllsjg']",62,353
1190,"['hour', 'away', 'httpstcoifdywilxg']",338,1146
1191,"['want', 'foul', 'bal', 'aprilfoolsday', 'httpstcocibjlkv']",177,556
1192,"['class', 'aprilfoolsday', 'httpstcoqdlpsdefx']",112,333
1193,"['yo', 'already', 'sick', 'aprilfool', 'httpstcommlhahir']",109,317
1194,"['wak', 'ev', 'openingday', 'lik', 'httpstcowwctpeon']",123,309
1195,"['guess', 'tomorrow', 'isopeningday', 'httpstcocuduitbc']",614,1388
1196,"['yo', 'try', 'smil', 'friend', 'mak', 'jok', 'across', 'room', 'httpstcovukfrtgbt']",45,194
1197,"['beat', 'shift', 'hit', 'right', 'redturn', 'httpstcoluzacvc', 'httpstcocnskcdlci']",89,365
1198,"['story', 'httpstcoownqzlcli']",183,794
1199,"['flight', 'ee', 'off', 'depart', 'httpstcomhhbskzwvh', 'edw', 'httpstcoghftvbiq']",18,94
1200,"['sav', 'httpstcomkehfsrmuy']",86,298
1201,"['fridayfeel', 'yo', 'excit', 'basebal', 'cant', 'ev', 'httpstcocsbtsokvv']",82,234
1202,"['arizzo', 'mak', 'sur', 'send', 'souvenir', 'back', 'chicago', 'httpstcoqobxxnl', 'crush', 'httpstcoysistafvo']",80,363
1203,"['infield', 'outfield', 'josealtuv', 'doesnt', 'car', 'httpstcoyilhnmlm', 'httpstcoyepkhgbno']",25,107
1204,"['bad', 'first', 'impress', 'hom', 'fan', 'httpstcoorwxwaix', 'batflip', 'httpstcobzgvsxcg']",22,91
1205,"['today', 'sun', 'monst', 'springtraining', 'httpstcoslswftar']",22,130
1206,"['swing', 'httpstcoitjdeede', 'springtraining', 'httpstcogzibokj']",41,102
1207,"['oh', 'baby', 'three', 'day', 'away', 'openingday', 'httpstcoltgmxeypm']",208,467
1208,"['happy', 'birthday', 'on', 'nastiest', 'pitch', 'gam', 'chris', 'sal', 'httpstcovqprwj']",208,708
1209,"['hard', 'contain', 'excit', 'openingday', 'httpstcoydxlunoh']",127,355
1210,"['express', 'ship', 'cincinnat', 'ohhttpstcojqcfsbyd', 'crush', 'httpstcojwmgwqfkq']",43,194
1211,"['thingsannoyingcoworkersdocc', 'noahsyndergaard', 'httpstcoruhwmicgn']",61,266
1212,"['thingsannoyingcoworkersdo', 'httpstcozymcgxbgm']",201,652
1213,"['anthonyrendon', 'alway', 'cameraready', 'ev', 'cant', 'find', 'httpstcoudxcgorc']",21,109
1214,"['hey', 'wait', 'openingday', 'httpstcolrkcmszkja']",307,761
1215,"['tuesdaythought', 'drosss', 'got', 'mov', 'dwts', 'httpstcoxhdjqv']",73,414
1216,"['ynscspd', 'httpstcoyvsmgsurtm', 'httpstcoimpfddfi']",119,350
1217,"['cub', 'catch', 'work', 'tonight', 'hr', 'httpstcotpubrus', 'hr', 'httpstcolyhtgxohf', 'httpstcogfroyan']",22,98
1218,"['bruh', 'springtraining', 'httpstcorbxaucp']",33,168
1219,"['heat', 'wav', 'rol', 'harvey', 'day', 'httpstcojqhdtlpjp', 'springtraining', 'httpstcounmyfvjv']",51,240
1220,"['sometim', 'youv', 'got', 'ta', 'admir', 'work', 'httpstcocjhdrsxwhb', 'springtraining', 'httpstcosjiomacp']",212,705
1221,"['get', 'hypedth', 'regul', 'season', 'exact', 'on', 'week', 'away', 'httpstcokocupstjs']",1487,2340
1222,"['april', 'fool', 'day', 'ear', 'springtraining', 'httpstcofsxixvbek']",39,142
1223,"['stand', 'room', 'sect', 'b', 'httpstcohjhmdwr']",46,262
1224,"['manny', 'act', 'welcom', 'hand', 'team', 'springtraining', 'httpstcoadotgvcxi']",61,337
1225,"['jet', 'approv', 'httpstcobyukfrpc', 'springtraining', 'httpstcosvbxuusoud']",151,641
1226,"['keep', 'dant', 'zim', 'httpstcofxrgnmjxs', 'springtraining', 'httpstcojhaqzxsft']",26,82
1227,"['fun', 'saturday', 'hit', 'springtraining', 'httpstcoxyhvlrx']",52,266
1228,"['angel', 'went', 'allout', 'preserv', 'nono', 'springtraining', 'httpstcoosrtoyif']",228,730
1229,"['aaronhick', 'sneaky', 'sneaky', 'springtraining', 'httpstcokjrudqny']",227,475
1230,"['verdict', 'del', 'httpstcojvgzcnzob', 'httpstcoysvijziuaz']",89,294
1231,"['got', 'fridayfeel', 'httpstcoxfxaikfwl']",319,799
1232,"['yo', 'cool', 'springtraining', 'httpstcoduiklqxie']",160,595
1233,"['mark', 'buehrl', 'birthday', 'sick', 'play', 'httpstcoiwyjnd']",488,1295
1234,"['bffs', 'nationalpuppyday', 'httpstcowdeweedfn']",36,140
1235,"['play', 'puppy', 'nationalpuppyday', 'httpstcosrgyklcoq']",86,538
1236,"['shar', 'car', 'nationalpuppyday', 'httpstcoawzoerques']",303,786
1237,"['get', 'eagl', 'wbc', 'httpstcoyeqoehhoco']",177,586
1238,"['noth', 'fishy', 'trout', 'hom', 'bass', 'httpstcozzyyxmn', 'springtraining', 'httpstcobtspdcu']",75,243
1239,"['realcarrottop', 'know', 'bal', 'lif', 'springtraining', 'httpstcoxryhhahqm']",33,223
1240,"['get', 'httpstcordxeph', 'httpstcoidsepcbmau']",29,110
1241,"['wow', 'wow', 'wow', 'httpstcoiiiwxbcet']",190,634
1242,"['slick', 'slid', 'new', 'craz', 'httpstcouwsgtaver', 'walkoff', 'httpstcoczkmocgcs']",130,374
1243,"['pref', 'poetry', 'mot', 'worldpoetryday', 'httpstcobfqpyemdk']",644,1604
1244,"['johnnycueto', 'cur', 'monday', 'blu', 'springtraining', 'httpstcowfxyxya']",190,1083
1245,"['strong', 'joeyim', 'strong', 'httpstcoqnwffmk']",66,367
1246,"['ev', 'bet', 'slomohttpstcowlhsiahl', 'springtraining', 'httpstconsrvxylx']",37,108
1247,"['watch', 'simplyas', 'catch', 'last', 'night', 'httpstcobfoogqnmu', 'springtraining', 'httpstcojcxnnzebb']",37,251
1248,"['yo', 'easy', 'httpstcodwqjhwnug', 'springtraining', 'httpstcofmdenyeri']",90,259
1249,"['congr', 'play', 'httpstcozlktqzfa', 'springtraining', 'httpstcoxhowmqjygf']",29,107
1250,"['glov', 'opt', 'springtraining', 'httpstconbokwn']",128,500
1251,"['happy', 'birthday', 'claytonkershwel', 'leav', 'httpstcokimomfzy']",178,382
1252,"['sweet', 'flow', 'want', 'show', 'httpstcoydnyeexal', 'springtraining', 'httpstconqtfei']",52,223
1253,"['pick', 'day', 'on', 'springtraining', 'httpstcoydcpfwb']",65,247
1254,"['glov', 'sav', 'httpstcopjrduuh', 'springtraining', 'httpstcomhfkioxbuc']",27,117
1255,"['springtraining', 'fan', 'httpstcoqqzfqktv']",156,506
1256,"['prob', 'look', 'fastbal', 'springtraining', 'httpstcopvqbk']",81,404
1257,['httpstcowolopdwkh'],39,274
1258,"['mak', 'sur', 'sport', 'green', 'stpatricksdayhttpstcotpnhrqrxz', 'httpstcoitgxbaqcj']",14,87
1259,"['wear', 'green', 'every', 'day', 'stpatricksday', 'httpstcoyzqusfwhvb']",129,541
1260,"['thursday', 'friday', 'night', 'plan', 'already', 'set', 'httpstcomrnoxas']",233,726
1261,"['must', 'opposit', 'day', 'jgyorkohttpstcokmgiukzw', 'springtraining', 'httpstcophynmmcpt']",34,171
1262,"['corn', 'httpstcokfhhwtpa', 'springtraining', 'httpstcoyklmixtb']",48,153
1263,"['who', 'ready', 'dant', 'marchmad', 'httpstcoacdado']",183,548
1264,"['nationalpandaday', 'httpstcolpsdusfp']",99,379
1265,"['hey', 'cgrandget', 'birthday', 'pic', 'httpstcotejkpivz']",55,337
1266,"['get', 'baseballhug', 'birthdayright', 'mfulm', 'httpstcofezdfvdnr']",70,290
1267,"['elgarysanchez', 'ev', 'hit', 'hom', 'httpstcoidjnvfute']",225,603
1268,"['dont', 'let', 'bal', 'hit', 'ground', 'httpstcopvtahbdmlu', 'springtraining', 'httpstcokfodhnlsy']",14,65
1269,"['what', 'piday', 'without', 'refresh', 'afterward', 'httpstcocybbgnw']",302,837
1270,"['ther', 'new', 'juny', 'racetrack', 'httpstcoajhbjlpd']",29,191
1271,"['put', 'dirt', 'httpstcojvkxld', 'springtraining', 'httpstcoczjetz']",26,119
1272,"['dexterfowl', 'pump', 'httpstcoajczdjc', 'springtraining', 'httpstconilzfqoodz']",33,116
1273,"['garb', 'tim', 'httpstcottkvqh', 'springtraining', 'httpstcoxiulufpo']",26,165
1274,"['play', 'mad', 'everywh', 'right', 'httpstconcoogpu', 'springtraining', 'httpstcozvnpasoh']",20,70
1275,"['chivalry', 'dead', 'springtraining', 'httpstcohtxpvamjj']",39,188
1276,"['crush', 'longo', 'knew', 'httpstcovcrsdugtdn', 'springtraining', 'httpstcoxytbhck']",60,292
1277,"['put', 'skat', 'springtraining', 'httpstcoihxzs']",36,127
1278,"['ear', 'kkiermay', 'httpstcolgazcjaf', 'springtraining', 'httpstcozewufu']",27,109
1279,"['skadoosh', 'kfp', 'httpstcofucuahe', 'springtraining', 'httpstcorlwpzf']",87,354
1280,"['daylightsav', 'got', 'us', 'lik', 'httpstcoohqjdrfg']",388,978
1281,"['check', 'watch', 'real', 'lost', 'hour', 'httpstcobvzwsmjo']",161,589
1282,"['taylormot', 'try', 'tak', 'hairflip', 'gam', 'httpstcongfmawnbs']",71,300
1283,"['go', 'get', 'httpstcobjjtv', 'springtraining', 'httpstcovknpkfsvq']",27,67
1284,"['chris', 'sal', 'unfair', 'springtraining', 'httpstcoirlmaji']",189,591
1285,"['friday', 'let', 'hair', 'httpstcoskywxdiir', 'springtraining', 'httpstcovhinhjfxg']",77,262
1286,"['verdict', 'thejudg', 'pow', 'field', 'httpstcoukmuwxznf', 'springtraining', 'httpstcoszwolsc']",82,250
1287,"['com', 'openingday', 'httpstcozwnhi', 'springtraining', 'httpstcokshvo']",45,165
1288,"['ok', 'ok', 'got', 'httpstcowvhuixurm', 'springtraining', 'httpstcosniikakufx']",202,577
1289,"['slowyo', 'httpstcoovudrodo', 'springtraining', 'httpstcoeuprggscz']",60,139
1290,"['get', 'young', 'buck', 'httpstcoiygfhazweb', 'httpstcotkcvpyj']",18,90
1291,"['twin', 'httpstcomqisrptu', 'httpstcongmnetjom']",44,260
1292,"['elgarysanchez', 'pick', 'right', 'left', 'springtraining', 'httpstcorequudhj']",178,494
1293,"['quarterback', 'ballplay', 'ballplay', 'receiv', 'springtraining', 'httpstcozfsewpx']",64,240
1294,"['noahsyndergaard', 'going', 'thor', 'jon', 'snow', 'springtraining', 'httpstcorgvgakmuy']",102,501
1295,"['who', 'dugout', 'timtebow', 'nbdspringtraining', 'httpstcohodikil']",119,372
1296,"['gloveflip', 'httpstcocoyuhfk', 'springtraining', 'httpstcoxkqftva']",71,334
1297,"['bal', 'reg', 'siz', 'springtraining', 'httpstcoluvvbzl']",11,102
1298,"['turn', 'throw', 'torresgleyb', 'httpstcogwqcxnegmt', 'springtraining', 'httpstcoxfckxmalk']",173,452
1299,"['wast', 'tim', 'get', 'feet', 'springtraining', 'httpstcoqphtqhtfy']",110,373
1300,"['nothttpstcojadefxxr', 'springtraining', 'httpstcosmvxx']",22,100
1301,"['prob', 'fish', 'trout', 'httpstcouollbtu']",100,521
1302,"['officialbuck', 'horsehttpstcoyxtgtrxgespringtrain', 'httpstcozlozlzbt']",13,50
1303,"['quick', 'feethttpstcoeapucppr', 'springtraining', 'httpstcozmqtqxr']",29,136
1304,"['happy', 'st', 'jarrietanow', 'go', 'celebr', 'lik', 'threw', 'anoth', 'nono', 'httpstcoemnsxj']",36,213
1305,"['hero', 'wear', 'cap', 'httpstcobgtueela', 'springtraining', 'httpstcocnzpnj']",64,287
1306,"['cub', 'show', 'mercy', 'springtraining', 'httpstcorlngwti', 'httpstcogxitiqxe']",102,588
1307,"['rt', 'mlb', 'ear', 'batflip', 'year', 'contend', 'courtesy', 'yasielpuig', 'httpstconrdjjuu', 'springtraining', 'httpstcoixknyafudl']",413,0
1308,"['theteen', 'throws', 'fil', 'httpstcoeymhcbvw']",208,520
1309,"['rol', 'turn', 'two', 'httpstcogfmujxv', 'springtraining', 'httpstcoaikmvzx']",13,61
1310,"['tanakatim', 'back', 'springtraining', 'httpstcomeehdjtb']",71,176
1311,"['allout', 'tim', 'httpstcoeskpzvoj']",676,1845
1312,"['rip', 'yo', 'httpstcomgyfvpnie', 'crush', 'httpstcoghsdnil']",73,233
1313,"['happy', 'birthday', 'kschwarb', 'keep', 'mash', 'httpstcoqhminyyzsm']",1323,3708
1314,"['want', 'someth', 'go', 'get', 'httpstcofwnxxwnxo', 'springtraining', 'httpstcowttplaohjx']",58,173
1315,"['starlingmart', 'sun', 'httpstcocoxbowrezd', 'springtraining', 'httpstcoiifshufchf']",31,139
1316,"['phan', 'allseason', 'form', 'springtraining', 'httpstcoswqyfothp']",140,485
1317,"['someon', 'tel', 'chor', 'today', 'springtraining', 'httpstcosuaebsrewe']",36,140
1318,"['respect', 'httpstcolvybvuz', 'springtraining', 'httpstcotqsaurvrt']",75,329
1319,"['theyv', 'alway', 'got', 'back', 'whatilookforinafriend', 'httpstcovbfxweliuh']",195,607
1320,"['get', 'goldyhttpstcoifoqsfimyr', 'springtraining', 'httpstcoqgnxcooxr']",55,195
1321,"['on', 'man', 'trash', 'httpstcohoznoyfmy', 'springtraining', 'httpstcoixwmgztbbs']",9,40
1322,"['rol', 'httpstcoxaoyocv']",49,172
1323,"['hap', 'httpstcobpwoktoksf']",74,208
1324,"['teamcjcorre', 'spin', 'loop', 'springtraining', 'httpstcovfbmfkqg']",173,469
1325,"['right', 'arm', 'springtraining', 'httpstcoujhlcxia']",196,798
1326,"['almost', 'tim', 'springtraining', 'basebal', 'fridaymot', 'httpstcojmrbbpwhm']",96,358
1327,"['iv', 'mad', 'hug', 'mistak', 'springtraining', 'httpstcobvwumkrt']",94,413
1328,"['chuck', 'ithttpstcoayiilyxsq', 'springtraining', 'httpstcoltyqdkvkp']",6,56
1329,"['bryc', 'littl', 'stroll', 'httpstcobiactrrjuu', 'springtraining', 'httpstcoqayfujwj']",43,137
1330,"['alway', 'ready', 'noahsyndergaard', 'lurk', 'httpstcovrwwjlf', 'springtraining', 'httpstcojtthhvzubt']",32,164
1331,"['watch', 'catch', 'read', 'shirthttpstcoqsvmcqfix', 'springtraining', 'httpstcocbozzppfoh']",35,185
1332,"['pitch', 'tak', 'trip', 'land', 'far', 'far', 'away', 'httpstcovfeymsmna', 'springtraining', 'httpstcockikx']",50,158
1333,"['kei', 'httpstcowepektacde']",89,348
1334,"['got', 'httpstcoajgjuyiob', 'springtraining', 'httpstconcswfuzvr']",199,365
1335,"['hom', 'run', 'flow', 'httpstcokypokqdqrm', 'springtraining', 'httpstcomeybjy']",83,336
1336,"['tbt', 'throwbackthorsdaynoahsyndergaards', 'twohom', 'gam', 'httpstcobxdlcjhzd', 'httpstcocpkphrdbc']",96,345
1337,"['watch', 'yasielpuig', 'could', 'run', 'circ', 'around', 'httpstcotsjdrrwvx']",179,734
1338,"['hunterp', 'springtraining', 'httpstcomuvswbwb']",153,746
1339,"['watch', 'tre', 'meat', 'httpstcokdhmmlat', 'springtraining', 'httpstcojrsckaaqei']",47,196
1340,"['eat', 'ballpark', 'whyilovepizz', 'httpstcoseiyycpw']",82,333
1341,"['ok', 'scottyjetpax', 'handl', 'work', 'springtraining', 'httpstcoubbwvtgp']",114,443
1342,"['josealtuv', 'flow', 'springtraining', 'httpstcoslogqndp']",75,374
1343,"['treavturn', 'look', 'pretty', 'smoo', 'short', 'httpstcodacddyb', 'springtraining', 'httpstcoefsnrog']",232,601
1344,"['bestdayev', 'fac', 'springtraining', 'httpstcouqkmmussf']",272,941
1345,"['timtebow', 'spreading', 'lov', 'springtraining', 'httpstcoqwrinccqu']",24,148
1346,"['yo', 'head', 'heel', 'basebal', 'springtraining', 'httpstcofartfotrl']",91,360
1347,"['hear', 'ye', 'hear', 'ye', 'thejudg', 'decl', 'second', 'bas', 'offlimit', 'httpstconjnnqdjix', 'springtraining', 'httpstcohmabuzfh']",26,93
1348,"['put', 'work', 'mondaymot', 'httpstcowrdqilfr']",34,132
1349,"['mak', 'club', 'get', 'first', 'hit', 'mondaymot', 'httpstcogyxmltwytc']",51,282
1350,"['glad', 'loop', 'could', 'watch', 'codybel', 'swing', 'forev', 'httpstconxaghopn', 'springtraining', 'httpstcolepeycjye']",109,210
1351,"['brettphillip', 'ful', 'throttle', 'tim', 'springtraining', 'httpstcojdvyzxzq']",161,458
