,text,re,fav
1895,"['missxanastas', 'jamesdrap', 'honest', 'pul', 'scrabble', 'let', 'random', 'tough', 'job', 'someo', 'httpstcozliviir']",0,4
1896,"['didnt', 'ev', 'pay', 'shim', 'tweet', 'httpstcomynvhbktay']",9,103
1897,"['theboytooley', 'black', 'pud', 'ev', 'green', 'alway', 'black']",0,2
1898,"['emmskiros', 'dont', 'sorry', 'emm', 'gre', 'yo', 'stick', 'planet', 'tri', 'qual', 'httpstconzlnjpev']",0,3
1899,"['moonlightmd', 'jodiebourn', 'hold', 'jody', 'puppet', 'ye']",3,2
1900,"['londonhealthm', 'ooh', 'elev', 'nic']",0,0
1901,"['guyvanack', 'let', 'us', 'know', 'yo', 'back', 'golf']",0,1
1902,"['theboytooley', 'dav', 'hash', 'brown', 'bush', 'evergreen', 'good', 'year', 'round', 'ripest', 'pick', 'httpstcoberqquou']",0,4
1903,"['diandrun', 'sur', 'hop', 'yo', 'good', 'thhurrsddayy']",0,0
1904,"['abikitcherpr', 'best', 'mon', 'born']",1,1
1905,"['butlerschees', 'clarap', 'clink', 'chees', 'celebr']",2,3
1906,"['upbeatc', 'certain', 'chocol', 'hen', 'lay', 'eg', 'soon']",0,0
1907,"['idinasparrilla', 'httpstcogqkvbbod']",0,1
1908,"['gra', 'watch', 'langu', 'oh', 'wait', 'crpe', 'sorry', 'thought', 'said', 'someth', 'els', 'second']",0,2
1909,"['dongam', 'is', 'sauron', 'comput']",0,4
1910,"['jeremiahjohn', 'youd', 'bet', 'plant', 'eg', 'gard']",0,0
1911,"['dressdy', 'isnt', 'nat', 'wond']",0,1
1912,"['plotb', 'janu', 'feel', 'lik', 'earn', 'rest', 'mayb', 'littl', 'trip', 'somewh', 'warm']",0,0
1913,"['giantcamp', 'look', 'suspicy', 'lik', 'garl', 'mayo', 'us']",0,0
1914,['smileyjmh'],0,1
1915,"['goldy', 'new', 'mon', 'new', 'profil', 'pict', 'nic', 'on', 'simon']",0,0
1916,"['thebambidol', 'on', 'day', 'allison', 'on', 'day', 'wel', 'hop', 'on', 'day']",1,1
1917,"['stewhick', 'pol', 'innoc', 'intern', 'knew', 'get', 'apply', 'posit', 'wild', 'goos', 'chas', 'depart']",1,3
1918,"['felwong', 'unless', 'yo', 'going', 'back', 'tim', 'cas', 'on']",0,0
1919,"['nemjam', 'didnt', 'oh', 'want', 'start']",0,0
1920,"['ronchinenyang', 'ronny', 'resplend']",0,1
1921,"['jeremiahjohn', 'yo', 'naughty', 'word', 'hero']",1,2
1922,"['sheepmachin', 'gif', 'quit', 'hypnot', 'espec', 'star', 'sev', 'hour']",0,2
1923,"['sezzer', 'pref', 'hug', 'handshak', 'cup', 'tea', 'first', 'mon']",0,1
1924,"['elderlygoos', 'ahoy', 'februarrrrrry', 'pir']",0,2
1925,"['abitliketom', 'mon']",0,0
1926,"['geronimonsy', 'pretty', 'sur', 'august', 'bank', 'holiday', 'got', 'seventeen', 'miss', 'cal', 'boss', 'that', 'norm', 'right']",0,1
1927,"['jamesdrap', 'waynorway', 'way', 'w', 'sec', 'guard', 'drag', 'us']",0,3
1928,"['ewangelofnor', 'thank', 'elain', 'wel', 'pass', 'pinch', 'punch', 'though', 'afraid', 'pinchpunchfreefebru']",0,0
1929,"['oopsiforgot', 'account', 'acount']",0,0
1930,"['hesterfunnel', 'think', 'thirty', 'on', 'tril', 'two', 'hundr', 'forty', 'nin', 'bil', 'three', 'hundr', 'mil', 'six', 'httpstcoxbebkheyq']",0,1
1931,"['dibbss', 'guess', 'fourteen', 'mil']",0,0
1932,"['benjamyn', 'wor', 'us', 'polit', 'point', 'elevensy', 'occ', 'throughout', 'febru']",0,1
1933,"['mrbgs', 'thank', 'ben', 'read', 'on', 'tweet', 'pretty', 'good']",0,0
1934,"['mehtapcosgun', 'real', 'pleas', 'hear', 'say', 'fist', 'pump', 'morn']",0,0
1935,"['chloegtownsend', 'realmatbaynton', 'dreammarket']",0,2
1936,"['londonhealthm', 'rev', 'man', 'spel', 'word']",0,1
1937,"['poorponyown', 'sorry', 'justin', 'could', 'forget', 'snook']",0,0
1938,"['guyvanack', 'man', 'paus', 'fiv', 'second', 'go', 'guyfivefivefivefivef']",0,1
1939,"['aj', 'pleasecapt', 'got', 'got', 'discov', 'rec', 'act', 'real', 'nifty', 'tool', 'hop', 'httpstcorlyvnsbpba']",1,1
1940,"['alicet', 'oh', 'spoon', 'turm', 'got', 'second', 'thought', 'youd', 'put', 'sunglass', 'mustard', 'jar']",0,3
1941,"['alllady', 'beetlehasjustleftherpostsowehaveapositionopentobethenewspacebarcontrollerdidwementionweareallbeetl', 'httpstcosqulnlm']",0,1
1942,"['scrimpledore', 'josietwot', 'duhduh', 'da', 'duhduh', 'da', 'diddl', 'doddl', 'did', 'du', 'dumm']",0,3
1943,"['beckastev', 'wel', 'thank', 'pop', 'rebeck', 'set', 'alarm', 'wal', 'lov', 'tim']",0,1
1944,"['sienneveit', 'look', 'map', 'ye', 'ye']",0,0
1945,"['charley', 'good', 'quest', 'charley', 'contain', 'two', 'port', 'fruit', 'veg', 'off', 'speak', 'governm', 'httpstcoqrtuduax']",0,0
1946,"['kozaksgst', 'keeeaw', 'ipugsiehd', 'youv', 'got', 'ticket', 'gun', 'show', 'though', 'right', 'flex', 'arm', 'next', 'fourteen', 'hour']",0,2
1947,"['keeeaw', 'ipugsiehd', 'green', 'plu', 'pink', 'plu', 'blu', 'plu', 'red', 'eq', 'purpl', 'think']",0,1
1948,"['idinasparrilla', 'flip', 'eck', 'youd', 'bat', 'get', 'revisingaaaand', 'fir']",0,8
1949,"['idinasparrilla', 'youyou', 'didnt', 'study', 'pancakeolog', 'gcse']",1,13
1950,"['febru', 'everyth', 'heartshap', 'month', 'becom', 'short', 'app', 'reason', 'pancak', 'tre', 'httpstcodeaafiaxtr']",563,1725
1951,"['hello', 'febru']",55,384
1952,"['thirteen', 'thousand', 'four', 'hundr', 'sixty', 'on', 'thirteen', 'thousand', 'four', 'hundr', 'sixty']",3,68
1953,"['ipugsiehd', 'keeeaw', 'oh', 'thank', 'good', 'three', 'musket', 'outfit', 'going', 'shambl']",0,2
1954,"['pol', 'three', 'year', 'lat', 'yo', 'stil', 'going', 'plac', 'wev', 'two', 'opt', 'address', 'go', 'plac', 'dms', 'httpstcouivkbytc']",0,2
1955,"['keeeaw', 'ros', 'oh', 'nic', 'nic']",0,2
1956,"['smachiavel', 'smel', 'feel']",0,6
1957,"['emmskiros', 'hi', 'emm', 'bottl', 'us', 'least', 'recyc', 'plast', 'theyr', 'ful', 'recyc', 'part', 'httpstcoqpuaqfxn']",0,0
1958,"['peterre', 'know', 'look', 'lik', 'she', 'somewh', 'fun']",0,2
1959,"['emmajaynebal', 'wel', 'say', 'thing', 'lik', 'emm', 'bal', 'bal', 'definit', 'wouldnt', 'get', 'old']",0,0
1960,"['keeeaw', 'us', 'soon', 'grat', 'cool', 'draw', 'post', 'innoc', 'thing', 'com', 'soon']",0,3
1961,"['ejectors', 'anoth', 'thirty', 'fiv', 'thousand', 'two', 'hundr', 'sev', 'go']",0,1
1962,"['jonclarketweet', 'elderlygoos', 'oh', 'thought', 'fly', 'giraff', 'dragon', 'would', 'mak', 'sens']",0,1
1963,"['provableturnip', 'nic', 'trip', 'spac', 'might', 'nic', 'see', 'star', 'orbit', 'eat', 'moon', 'crack']",0,2
1964,"['zain', 'hello', 'zain', 'priv', 'own', 'wouldnt', 'abl', 'sorry', 'altern', 'could', 'buy', 'httpstcodypqsmsn']",1,1
1965,"['jeremiahjohn', 'genuin', 'someon', 'count', 'httpstcoahzajngwo']",1,3
1966,"['pritipatel', 'youv', 'got', 'prit', 'look', 'near', 'dark', 'mean', 'near', 'tomorrow', 'mean', 'tomorrow', 'febru', 'tgifebru']",0,0
1967,"['josietwot', 'scrimpledore', 'hour', 'minut', 'second', 'count']",0,1
1968,"['elderlygoos', 'mean', 'sup', 'juic', 'httpstcozrjndpuoxsometimes', 'market']",0,1
1969,"['peterre', 'wav', 'us', 'person', 'behind', 'usw', 'dont', 'want', 'mak', 'thing', 'awkward']",0,11
1970,"['rachaelsrb', 'deskbuddyuk', 'gre', 'desk', 'gre', 'hom', 'gre', 'snack', 'lif']",1,2
1971,"['smachiavel', 'gre', 'ide', 'sam', 'seem', 'work', 'stil', 'whisp', 'capit', 'let', 'loud', 'tel']",0,2
1972,"['aj', 'pleasecapt', 'pict', 'cool', 'know', 'would', 'cool', 'someon', 'capt']",0,0
1973,"['tefranco', 'sad', 'chees', 'though']",0,0
1974,"['ewangelofnor', 'wev', 'got', 'dream', 'team', 'going', 'elain']",0,0
1975,"['anneoftheshir', 'innoc', 'airlin', 'wed', 'allow', 'emot', 'support', 'peacock']",0,0
1976,"['smachiavel', 'didnt', 'work']",0,3
1977,"['emmajaynebal', 'start', 'decemb', 'sort', 'carry', 'stop', 'yo', 'rol']",0,1
1978,"['zabbo', 'trizabtv', 'presum', 'discuss', 'trendiest', 'beany']",0,1
1979,"['whatgwanst', 'hello', 'shahid', 'ther', 'lot', 'us', 'sometim', 'com', 'inform', 'us', 'websit', 'httpstcobmkmusdvpt']",0,0
1980,"['spin', 'gre', 'look', 'bunch', 'drink', 'look', 'nic']",0,0
1981,"['abilhoward', 'scratch', 'back', 'wel', 'scratch', 'httpstcoyagbqwedjo']",0,0
1982,"['emilydecatalyst', 'numb', 'second', 'clos', 'spring', 'littl', 'frolick', 'lamb', 'poss', 'sunny', 'bank', 'holiday']",0,3
1983,"['marijuoann', 'know', 'say', 'snooz', 'los']",0,4
1984,"['pleasecapt', 'aj', 'alt', 'text', 'pretty', 'cool', 'know', 'what', 'cool', 'fly', 'squirrel']",0,0
1985,"['amandavalein', 'rough', 'estim', 'hour', 'minut', 'second', 'prob']",0,1
1986,"['guildofstud', 'good', 'look', 'lin', 'drink', 'look', 'nic']",0,1
1987,"['tishtoshtess', 'tomorrow', 'tomorrow', 'lov', 'ya', 'tomorrow', 'day', 'awaaaay', 'tgifebru']",0,9
1988,"['tristanghil', 'hop', 'yo', 'feel', 'bright', 'bushy', 'ey', 'trist']",0,1
1989,"['alexjaymorg', 'dont', 'acceiv', 'brib']",0,2
1990,"['smachiavel', 'whisp', 'everyon', 'read', 'anyth', 'cap', 'whisp', 'httpstcojwbjeistob']",0,7
1991,"['peteflintmurray', 'energet', 'bunch']",0,1
1992,"['mrrajpop', 'keha', 'altern', 'mus', 'video']",0,0
1993,"['ffan', 'lik', 'get', 'excit', 'thing']",0,0
1994,"['lucymil', 'fear', 'wev', 'don', 'coff']",0,8
1995,"['emmajaynebal', 'youv', 'got', 'emm', 'exact', 'fourteen', 'minut', 'tim', 'itl', 'thirteen', 'hour', 'off', 'httpstcohcpjhycqk']",0,0
1996,"['bgbaz', 'math', 'isnt', 'strong', 'point']",0,2
1997,"['madebyandy', 'weetabix', 'chocol', 'milk', 'tast', 'lik', 'cocopop', 'fact', 'complain', 'eith']",0,0
1998,"['becwarno', 'bless', 'on', 'bec', 'bless', 'beauty', 'tweet']",1,1
1999,"['zabbo', 'coolest', 'port', 'record', 'street', 'drink', 'skinny', 'mochaccino', 'play', 'bass', 'guit']",0,3
2000,"['mustaphaleek', 'febru', 'round', 'corn', 'peek', 'littl', 'head', 'say', 'ther', 'httpstcopdvieuvk']",0,0
2001,"['peterwalt', 'asifchoudry', 'nickatkinhh', 'paulbromford', 'helreynold', 'johnpopham', 'tomemurth', 'thebodycoach', 'httpstcoinuixux']",0,4
2002,"['benjamyn', 'last', 'day', 'janu', 'near', 'tim', 'elevensy', 'goe', 'wel', 'elevensy', 'h', 'httpstcouvpmcsdz']",0,6
2003,"['ellieemin', 'chat', 'man', 'moon', 'turn', 'pref', 'grap', 'assum', 'that', 'moon', 'httpstcojjeborydq']",0,2
2004,"['saabdelight', 'al', 'fair', 'lov', 'juic']",0,0
2005,"['bryonyashaw', 'hop', 'spinach', 'grow', 'fast', 'turn', 'littl', 'on', 'young', 'popey', 'without', 'dodgy', 'ey', 'tattoo']",0,0
2006,"['teresa', 'bat', 'owl']",0,1
2007,"['amandavalein', 'yo', 'fin', 'hurdl', 'amand', 'hour', 'minut', 'second', 'go']",0,1
2008,"['burntcop', 'arenaflow', 'flow', 'grow', 'com', 'instead', 'kiw', 'moon', 'robot', 'cat', 'httpstcoevpuhbatpk']",0,1
2009,"['ncitechnolog', 'inform', 'strictly', 'class', 'nas', 'intellig']",0,1
2010,"['isaalmoawd', 'on', 'many', 'funct', 'tweetom', 'next', 'softw', 'upd', 'en', 'us', 'httpstcojwnzjnr']",0,0
2011,"['fifty', 'two', 'thousand', 'nin', 'hundr', 'sixfifty', 'two', 'thousand', 'nin', 'hundr', 'fiv']",2,75
2012,"['fifty', 'six', 'thousand', 'three', 'hundr', 'fourteen', 'fifty', 'six', 'thousand', 'three', 'hundr', 'thirteen']",5,74
2013,"['fifty', 'sev', 'thousand', 'two', 'hundr', 'sixty', 'four', 'fifty', 'sev', 'thousand', 'two', 'hundr', 'sixty', 'three']",8,61
2014,"['big', 'countdown', 'start', 'janu', 'fair', 'on', 'end', 'toodeep', 'brea', 'httpstcotfwaviwmi']",57,391
2015,"['nedap', 'program', 'lov', 'good', 'flowchart', 'thank', 'ned']",0,0
2016,"['elderlygoos', 'hard', 'bet', 'fast', 'juicy']",0,3
2017,"['nickbishop', 'good', 'math', 'ev', 'wors', 'alphabet', 'math', 'guess', 'that', 'wd']",0,1
2018,"['isaalmoawd', 'ai', 'promot', 'scary', 'apocalyps']",0,1
2019,"['sendacow', 'eq', 'larg', 'thank', 'guy', 'real', 'interest', 'lunchtim', 'learnt', 'lot', 'keep', 'httpstcovislgfxcbb']",0,1
2020,"['thyr', 'scup', 'count', 'sorry', 'matthew', 'commit', 'mak', 'pack', 'sust', 'httpstcognltvacf']",0,0
2021,"['abitliketom', 'wouldnt', 'dream', 'grat', 'extr', 'day', 'theyr', 'lik', 'extr', 'hour', 'bed', 'clock', 'chang']",0,0
2022,"['emmapowellart', 'lik', 'aboout', 'yoo', 'tweet', 'look', 'lik', 'yoou', 'loot', 'oof', 'excess', 'oo', 'get', 'rid', 'oof', 'knoow', 'feel']",0,1
2023,"['tuffersloz', 'isnt', 'teen', 'dram', 'set', 'bev', 'hil', 'wait', 'that', 'nevermind']",0,3
2024,"['boeing', 'keep', 'ey', 'last', 'bit', 'graham', 'dont', 'want', 'someon', 'pinch', 'us', 'dna', 'clon', 'httpstcosxdlyudkj']",0,1
2025,"['yusuis', 'yorkunisu', 'three', 'get', 'hon', 'degr', 'adv', 'smoothy', 'model']",0,2
2026,"['denisejt', 'glad', 'hear', 'den', 'excel', 'hashtaggery', 'deniseisalegendandwelikeitwhenshetweetsusniceth']",1,1
2027,"['natashax', 'natash', 'wed', 'nev', 'want', 'presum', 'ag', 'guess', 'youv', 'liv', 'httpstcooaaknshtv']",1,2
2028,"['person', 'person', 'earthl', 'tweetom', 'keep', 'tweet', 'fresh', 'without', 'flesh', 'httpstcoricssjdxb']",38,456
2029,"['benjamyn', 'almost', 'tea', 'tim']",0,1
2030,"['yorkunisu', 'yorkshir', 'yorkshir', 'yorkshir', 'york', 'yorkshir', 'right']",0,4
2031,"['ftvm', 'wel', 'challeng', 'find', 'thirteen', 'secret', 'mess', 'thatl', 'keep', 'busy', 'httpstcotydgjrblv']",0,1
2032,"['benjamyn', 'almost', 'lunchtim']",0,2
2033,"['laur', 'get', 'ohhhhhh', 'got']",0,1
2034,"['ftvm', 'dont', 'let', 'stop']",0,1
2035,"['smachiavel', 'yo', 'fir', 'metaph']",0,1
2036,"['kitchmed', 'mayb', 'direct', 'pet', 'jackson']",0,6
2037,"['peterre', 'prob', 'back', 'sof']",0,4
2038,"['thyr', 'hi', 'matthew', 'keen', 'keep', 'lunchbox', 'siz', 'wel', 'pass', 'not', 'produc', 'gang', 'ca', 'httpstcoiweduuakog']",0,0
2039,"['mrssardines', 'oh', 'forgot', 'say', 'going', 'upd', 'pack', 'let', 'everyon', 'know', 'yo', 'qui', 'httpstcocghxeze']",0,1
2040,"['calumcurry', 'thank', 'think', 'us', 'cal', 'gre', 'know', 'part', 'morn', 'lookout', 'f', 'httpstcooqkxthld']",0,1
2041,"['thiswildth', 'short', 'us', 'best', 'tast', 'fruit', 'respons', 'find', 'maris', 'two', 'import', 'httpstcokzuhxaijv']",0,0
2042,"['hayleyrid', 'lov', 'haley', 'rid']",0,0
2043,"['ezgflight', 'mug', 'kettl', 'nic', 'on', 'jamy']",0,1
2044,"['nickys', 'glad', 'lik', 'wel', 'tak', 'leaf', 'ozil', 'book', 'pass', 'request', 'clev', 'lot', 'deal', 'httpstcowvowjibq']",0,1
2045,"['ftvm', 'handy', 'tool', 'gre', 'way', 'find', 'theyr', 'off', 'httpstcoiqakqemmc', 'hop', 'z', 'wel']",0,1
2046,"['eloisetovey', 'elo', 'mom']",0,0
2047,"['imspongebab', 'good', 'hear', 'stil', 'get', 'enjoy', 'drink', 'think', 'might', 'parallel', 'un', 'httpstcowhugpn']",1,2
2048,"['smachiavel', 'start', 'refer', 'custard', 'pud', 'gravyfind', 'diff', 'violin', 'viol', 'httpstcooujxnhlcpg']",0,1
2049,"['lloydh', 'wev', 'investig', 'pap', 'straws', 'past', 'wer', 'dur', 'enough', 'drink', 'know', 'httpstcoimxssdsv']",0,1
2050,"['cliffkgibson', 'hi', 'cliff', 'fruit', 'contain', 'sug', 'smoothy', 'toow', 'nev', 'ad', 'theyv', 'got', 'amount', 'httpstcolywcfycgj']",0,0
2051,"['adelwir', 'hi', 'graham', 'ther', 'ap', 'hard', 'keep', 'rat', 'system', 'bu', 'httpstcokmzaezdin']",0,0
2052,"['basnettdavid', 'nail', 'tuesday', 'janu', 'amp']",0,0
2053,"['lucydoesstuff', 'clocke', 'hath', 'strucketh', 'doz', 'middl', 'morrow', 'night', 'that', 'shakespear', 'tomorrow']",0,6
2054,"['muirdh', 'hmm', 'seem', 'toast', 'bread', 'quit', 'nic']",0,8
2055,"['katiephip', 'wev', 'rung', 'calend', 'depart', 'said', 'tomorrow', 'may', 'rehears', 'anny', 'though']",1,24
2056,"['scruffyduke', 'day', 'septemberapril', 'jun', 'novemberwh', 'short', 'febru', 'doneal', 'rest', 'exc', 'httpstcouknqyenlar']",0,1
2057,"['elderlygoos', 'alway', 'lik', 'imagin', 'hes', 'hold', 'two', 'melon', 'try', 'decid', 'on', 'heavy']",0,6
2058,"['tuffersloz', 'knew', 'mark', 'calend', 'reason', 'many', 'happy', 'return', 'laur']",0,7
2059,"['hello', 'everyon', 'thank', 'join', 'us', 'ent', 'th', 'day', 'janu']",501,1784
2060,"['jonpaulwit', 'thank', 'swing', 'jon', 'carton', 'shap', 'redesign', 'us', 'less', 'pack', 'fit', 'smal', 'httpstcoxjnnmowj']",0,0
2061,"['smachiavel', 'com', 'tim', 'every', 'smoothy', 'company', 'lif', 'want', 'see', 'someon', 'wear', 'pancak', 'httpstcokuwgxcgc']",0,2
2062,"['smachiavel', 'get', 'someon', 'send', 'us', 'pict', 'wear', 'pancak', 'fac']",0,1
2063,"['sugaberg', 'tol', 'emm', 'busy', 'mak', 'on', 'right', 'httpstcojzzbph']",0,0
2064,"['sidrah', 'pleas', 'sidr', 'hono', 'hono', 'wor', 'pleas', 'right']",0,0
2065,"['smolgaym', 'excel', 'drink', 'techn', 'yo', 'lot', 'furry', 'wed', 'thought']",0,1
2066,"['bmillsoff', 'wed', 'nev', 'hit', 'ful', 'stop', 'on', 'serv', 'juic', 'contain', 'rough', 'amount', 'sug', 'httpstcourxghcuq']",0,0
2067,"['kayyleighc', 'wed', 'hop', 'youd', 'lik', 'kayleigh', 'import', 'smidg', 'mak', 'diff']",0,1
2068,"['hardingjessh', 'formul', 'cat', 'geni']",4,2
2069,"['sidneyxstev', 'ah', 'see', 'youv', 'found', 'new', 'black', 'whit', 'smoothy', 'new', 'didnt', 'ev', 'know']",0,0
2070,"['katkin', 'kat', 'seal', 'approv', 'kat', 'cat', 'approv', 'right', 'seal']",0,0
2071,"['wev', 'fin', 'mad', 'drink', 'that', 'bet', 'ski', 'el', 'new', 'year', 'resolv', 'don', 'dust', 'httpstconifekszj']",3,58
2072,"['lloydh', 'hi', 'lloyd', 'lik', 'said', 'rich', 'someth', 'investig', 'also', 'think', 'wor', 'know', 'st', 'httpstcorkojvhrjg']",0,0
2073,"['colourblindorg', 'thank', 'bring', 'at', 'wel', 'sur', 'pass', 'arty', 'lot', 'pack', 'team']",0,2
2074,"['tobyelliottuk', 'theyr', 'lik', 'rol', 'coast', 'toby', 'youv', 'got', 'certain', 'height', 'rid', 'cant', 'rememb', 'httpstcoppflfpiwi']",1,1
2075,"['mattpum', 'lik', 'certain', 'mat', 'could', 'ment']",0,1
2076,"['georgiawhon', 'perkierfood', 'excel', 'shak', 'techn', 'real', 'real', 'real', 'rath', 'good']",0,1
2077,"['stevej', 'sainsbury', 'asd', 'mo', 'stev', 'try', 'put', 'off', 'much', 'httpstcoprpiiffbwc']",0,1
2078,"['baggy', 'that', 'spirit']",0,1
2079,"['theslypad', 'real', 'glad', 'hear', 'simon', 'kind', 'word', 'mean', 'lot', 'espec', 'champ', 'lik']",0,1
2080,"['fayannadurn', 'hello', 'deann', 'nev', 'quit', 'know', 'exact', 'stor', 'drink', 'end', 'defin', 'httpstcoryvbjotlhx']",0,1
2081,"['richielynch', 'apprecy', 'cheapest', 'drink', 'qual', 'fruit', 'com', 'pric', 'httpstconzdxmjpxf']",0,0
2082,"['adagedancewear', 'tanqueraygin', 'wev', 'nev', 'heard', 'gin', 'speak', 'heard', 'good', 'thing', 'smoothy', 'though']",0,1
2083,"['bebsmz', 'hearty', 'agr', 'brainy', 'agr', 'ev', 'shiny', 'agr']",1,1
2084,"['imspongebab', 'sorry', 'yo', 'fan', 'tamp', 'seal', 'import', 'show', 'drink', 'hasnt', 'mess', 'httpstcowhvvwqdlau']",0,0
2085,"['robynco', 'thank', 'let', 'us', 'know', 'robyn', 'tel', 'us', 'think', 'try']",0,0
2086,"['anitanicholson', 'photo', 'gre', 'work', 'anit']",0,1
2087,"['mrssardines', 'thank', 'get', 'touch', 'look', 'altern', 'also', 'wor', 'know', 'httpstcotpqtcmgo']",0,1
2088,"['sebianot', 'put', 'money', 'yo', 'sav', 'smoothy', 'toward', 'sebast', 'youl', 'spat', 'tim']",0,1
2089,"['itskapoow', 'sebianot', 'sound', 'lik', 'wed', 'bet', 'callth', 'vouch', 'detect', 'numb', 'dial', 'ex']",0,0
2090,"['emmaw', 'emm', 'saint', 'queen', 'knight', 'osc', 'win', 'certain', 'someth', 'impress', 'thank', 'much']",0,1
2091,"['prjoe', 'big', 'green', 'tick', 'big', 'green', 'drink', 'thank', 'lot']",0,2
2092,"['elskimpo', 'op', 'giv', 'elliot', 'orang', 'on', 'complet']",0,0
2093,"['sophiestroud', 'glad', 'think', 'soph', 'wed', 'hop', 'youd', 'fan']",0,0
2094,"['litsherbetlemon', 'albertheijn', 'nic', 'work', 'sarah', 'pleas', 'put', 'us', 'misery', 'tel', 'us', 'divid', 'eq']",0,0
2095,"['mlp', 'ashtonhurst', 'wel', 'trad', 'two', 'lifetim', 'supply', 'sup', 'juic', 'two', 'lifetim', 'supply', 'doll', 'doll', 'httpstcowglzfvc']",0,1
2096,"['onvousveutdub', 'eight', 'pardon', 'huit']",0,1
2097,"['kidcoast', 'wed', 'lov', 'fin', 'allot', 'bit', 'un', 'situ', 'hom', 'ed', 'group', 'httpstcojnbicrgr']",0,0
2098,"['rileyjnr', 'hat', 'break', 'jack', 'going', 'busy', 'thing', 'year', 'unplug', 'httpstcoxxlnmsosjq']",0,0
2099,"['keeeaw', 'pueppich', 'want', 'know', 'banan', 'chees', 'bottom', 'left']",0,1
2100,"['andrewjvanvleck', 'many', 'many', 'green', 'juic', 'pict', 'intrigu', 'andrew']",0,1
2101,"['clownsinthesky', 'think', 'donn']",0,1
2102,"['yasminwebst', 'hi', 'yaz', 'opt', 'dm', 'isnt', 'pop', 'abl', 'mess', 'us', 'pleas', 'drop', 'hel', 'httpstcogewpptji']",0,0
2103,"['jonathanal', 'thank', 'get', 'touch', 'jon', 'learnt', 'hard', 'way', 'long', 'ago', 'hap', 'try', 'argu', 'httpstcouzucyqwjw']",0,0
2104,"['hardingjessh', 'real', 'glad', 'hear', 'say', 'real', 'rac', 'silv', 'cat']",1,2
2105,"['lahlah', 'hi', 'label', 'drink', 'bas', 'think', 'tast', 'appl', 'orang', 'banana', 'mak', 'gre', 'httpstcobuobrryfw']",0,0
2106,"['michealscool', 'nic', 'hear', 'michael', 'think', 'yo', 'already', 'sup']",0,1
2107,"['em', 'crip', 'sound', 'lik', 'tough', 'on', 'hop', 'smoothy', 'elv', 'visit', 'night', 'mad', 'lov', 'sho', 'httpstcotzhncjke']",0,0
2108,"['thesingingb', 'photo']",0,1
2109,"['chloegwood', 'cont']",0,1
2110,"['walky', 'she', 'good', 'eg', 'roch', 'ev', 'bet', 'postcard', 'writ', 'vouch', 'work', 'anywh', 'httpstcohhhrsmrcjn']",0,1
2111,"['afloralcrown', 'nuddyp', 'bbcearth', 'also', 'dont', 'worry', 'wev', 'ad', 'ab', 'comput', 'dict']",0,0
2112,"['breadjamfest', 'dangermain', 'nic', 'on', 'dan', 'httpstcoulqbztedxl']",0,1
2113,"['definit', 'didnt', 'find', 'nationalgreenjuiceday', 'wev', 'ready', 'ag', 'httpstcoovqynrjag']",17,265
2114,"['bmichel', 'particul', 'calm', 'lightongul', 'day']",0,1
2115,"['nuddyp', 'afloralcrown', 'bbcearth', 'wev', 'got', 'sight', 'ev', 'high', 'year', 'httpstcoamvimbo']",0,2
2116,"['rachaelhodg', 'also', 'sorry', 'see', 'miss', 'nam', 'rachael']",0,2
2117,"['thepurpleblug', 'eddiehydek', 'pleas', 'lov', 'com', 'visit', 'thank', 'much', 'help', 'httpstcodsdzmyvad']",1,2
2118,"['eddiehydek', 'glad', 'could', 'com', 'david', 'blast', 'show', 'around', 'throwing', 'littl', 'party', 'httpstcocyrzthtzs']",0,1
2119,"['smcbrideni', 'liamboog', 'let', 'hedg', 'bet', 'wev', 'got', 'u', 'let', 'wel', 'us', 'dont', 'wont', 'se']",0,2
2120,"['loopylousp', 'address', 'would', 'lov', 'tel', 'cam', 'twit', 'youd', 'lik', 'chloe', 'spec']",0,0
2121,"['aliapow', 'mak', 'mak', 'smoothy']",0,1
2122,"['lovefoodtrad', 'cancel', 'three', 'oclockappoint', 'isnot', 'act', 'tim']",0,1
2123,"['darthbaw', 'find', 'nutrit', 'inform', 'cun', 'nam', 'nutrit', 'tab', 'httpstcoxqqqrqfi']",0,0
2124,"['rachaelhodg', 'sorry', 'see', 'rachel', 'dont', 'want', 'try', 'anyth', 'risky', 'email', 'helloinnocentdrin', 'httpstcoatvtkpsjbh']",0,2
2125,"['scrambledheads', 'thank', 'feedback', 'david', 'wev', 'pass', 'newslet', 'team']",0,0
2126,"['gaiaxa', 'cas', 'mayb', 'next', 'tim', 'wel', 'blend', 'blend', 'blend', 'blend', 'ev']",0,1
2127,"['megsongrov', 'tesco', 'lik', 'soph', 'cho', 'meg', 'soph', 'meg', 'mayb', 'sur', 'act', 'httpstcowzzprykjs']",0,1
2128,"['wle', 'real', 'sorry', 'christine', 'email', 'helloinnocentdrinkscouk', 'best', 'dat', 'httpstcocnddzsjv']",0,0
